movie_id,movie_embedding
1939,"0.0,0.037512124,0.0,0.03415997,0.0,0.0,0.0,1.2963631"
1940,"0.0,0.03692354,0.0,0.034436043,0.0,0.0,0.0,1.2109382"
1941,"0.0,0.036815315,0.0,0.034438595,0.0,0.0,0.0,1.2098346"
1942,"0.0,0.0369654,0.0,0.034417607,0.0,0.0,0.0,1.2218609"
1943,"0.0,0.032989208,0.0,0.03712976,0.0,0.0,0.0,0.7021428"
1944,"0.0,0.03947149,0.0,0.03351328,0.0,0.0,0.0,1.5850941"
1945,"0.0,0.03784046,0.0,0.03419272,0.0,0.0,0.0,1.350636"
1946,"0.0,0.036620542,0.0,0.034566034,0.0,0.0,0.0,1.1840315"
1947,"0.0,0.037717983,0.0,0.034036193,0.0,0.0,0.0,1.3513964"
1948,"0.0,0.03574133,0.0,0.034902576,0.0,0.0,0.0,1.0437269"
1949,"0.0,0.03720764,0.0,0.034288615,0.0,0.0,0.0,1.2714245"
1950,"0.0,0.036520906,0.0,0.034559585,0.0,0.0,0.0,1.1891464"
1951,"0.0,0.036555536,0.0,0.034473676,0.0,0.0,0.0,1.1715685"
1952,"0.0,0.037380643,0.0,0.03432161,0.0,0.0,0.0,1.2982553"
1953,"0.0,0.03842831,0.0,0.03403625,0.0,0.0,0.0,1.4278586"
1954,"0.0,0.03753265,0.0,0.034195445,0.0,0.0,0.0,1.2964127"
1955,"0.0,0.036589406,0.0,0.034579087,0.0,0.0,0.0,1.1784663"
1956,"0.0,0.038043573,0.0,0.034114312,0.0,0.0,0.0,1.3824441"
1957,"0.0,0.03700878,0.0,0.034445897,0.0,0.0,0.0,1.2505677"
1958,"0.0,0.03564422,0.0,0.03498337,0.0,0.0,0.0,1.0761182"
1959,"0.0,0.036206707,0.0,0.034501977,0.0,0.0,0.0,1.1427143"
1960,"0.0,0.03740621,0.0,0.034336675,0.0,0.0,0.0,1.2839665"
1961,"0.0,0.038692437,0.0,0.033821125,0.0,0.0,0.0,1.4762733"
1962,"0.0,0.03653283,0.0,0.03452733,0.0,0.0,0.0,1.1763669"
1963,"0.0,0.035942443,0.0,0.034828573,0.0,0.0,0.0,1.0838203"
1964,"0.0,0.036054667,0.0,0.034740645,0.0,0.0,0.0,1.0886917"
1965,"0.0,0.036072362,0.0,0.034768958,0.0,0.0,0.0,1.0843291"
1966,"0.0,0.035167042,0.0,0.035185885,0.0,0.0,0.0,0.9702214"
1967,"0.0,0.036308486,0.0,0.03468527,0.0,0.0,0.0,1.1411848"
1968,"0.0,0.03704553,0.0,0.034440104,0.0,0.0,0.0,1.2520266"
1969,"0.0,0.02755213,0.0,0.041738477,0.0,0.0,0.0,0.0389843"
1970,"0.0,0.027644716,0.0,0.041621357,0.0,0.0,0.0,0.044780165"
1971,"0.0,0.02763733,0.0,0.041859392,0.0,0.0,0.0,0.038540214"
1972,"0.0,0.029754603,0.0,0.039088216,0.0,0.0,0.0,0.28034186"
1973,"0.0,0.027817536,0.0,0.041509397,0.0,0.0,0.0,0.05119711"
1974,"0.0,0.033441447,0.0,0.035801083,0.0,0.0,0.0,0.725304"
1975,"0.0,0.031117296,0.0,0.037976082,0.0,0.0,0.0,0.43742013"
1976,"0.0,0.027255394,0.0,0.042129215,0.0,0.0,0.0,0.0"
1977,"0.0,0.028159838,0.0,0.04085458,0.0,0.0,0.0,0.10077259"
1978,"0.0,0.028875332,0.0,0.04029189,0.0,0.0,0.0,0.16287732"
1979,"0.0,0.032160148,0.0,0.036965616,0.0,0.0,0.0,0.55454314"
1980,"0.0,0.02937295,0.0,0.03951669,0.0,0.0,0.0,0.22207007"
1981,"0.0,0.030972932,0.0,0.037954595,0.0,0.0,0.0,0.4314047"
1982,"0.0,0.03563661,0.0,0.034927353,0.0,0.0,0.0,1.0249586"
1983,"0.0,0.03163198,0.0,0.03747371,0.0,0.0,0.0,0.50747067"
1984,"0.0,0.031182425,0.0,0.0377897,0.0,0.0,0.0,0.4525324"
1985,"0.0,0.032032635,0.0,0.037098568,0.0,0.0,0.0,0.5529702"
1986,"0.0,0.027769499,0.0,0.04144697,0.0,0.0,0.0,0.056378514"
1987,"0.0,0.029867163,0.0,0.038971763,0.0,0.0,0.0,0.30394855"
1988,"0.0,0.03192548,0.0,0.037222993,0.0,0.0,0.0,0.5339789"
1989,"0.0,0.031947687,0.0,0.037105676,0.0,0.0,0.0,0.54011273"
1990,"0.0,0.03154288,0.0,0.037411466,0.0,0.0,0.0,0.49832562"
1991,"0.0,0.032135453,0.0,0.03694144,0.0,0.0,0.0,0.5584713"
1992,"0.0,0.02902091,0.0,0.04007114,0.0,0.0,0.0,0.19410169"
1993,"0.0,0.030998923,0.0,0.037876565,0.0,0.0,0.0,0.42786112"
1994,"0.0,0.036736947,0.0,0.034459446,0.0,0.0,0.0,1.1864213"
1995,"0.0,0.03049708,0.0,0.0389289,0.0,0.0,0.0,0.41140187"
1996,"0.0,0.029992882,0.0,0.03947952,0.0,0.0,0.0,0.3475796"
1997,"0.0,0.03942274,0.0,0.033744443,0.0,0.0,0.0,1.5387248"
1998,"0.0,0.027333524,0.0,0.042079777,0.0,0.0,0.0,0.005467266"
1999,"0.0,0.031915534,0.0,0.037165795,0.0,0.0,0.0,0.5451131"
2000,"0.0,0.036706973,0.0,0.03450573,0.0,0.0,0.0,1.1815656"
2001,"0.0,0.03583796,0.0,0.034872666,0.0,0.0,0.0,1.0938139"
2002,"0.0,0.033855617,0.0,0.03604321,0.0,0.0,0.0,0.8117946"
2003,"0.0,0.03447568,0.0,0.03526296,0.0,0.0,0.0,0.8847459"
2004,"0.0,0.0323515,0.0,0.037367977,0.0,0.0,0.0,0.5933626"
2005,"0.0,0.034435604,0.0,0.03534166,0.0,0.0,0.0,0.86011815"
2006,"0.0,0.03521856,0.0,0.035152398,0.0,0.0,0.0,0.98615384"
2007,"0.0,0.030910661,0.0,0.03858125,0.0,0.0,0.0,0.42668366"
2008,"0.0,0.032942,0.0,0.03691447,0.0,0.0,0.0,0.70433164"
2009,"0.0,0.03508686,0.0,0.034975246,0.0,0.0,0.0,0.976981"
2010,"0.0,0.03842962,0.0,0.0340073,0.0,0.0,0.0,1.4300964"
2011,"0.0,0.03444758,0.0,0.035479467,0.0,0.0,0.0,0.89663494"
2012,"0.0,0.03420664,0.0,0.035418563,0.0,0.0,0.0,0.85679924"
2013,"0.0,0.03393416,0.0,0.0354833,0.0,0.0,0.0,0.7983929"
2014,"0.0,0.034344032,0.0,0.03530531,0.0,0.0,0.0,0.8592912"
2015,"0.0,0.034814138,0.0,0.03523424,0.0,0.0,0.0,0.9204117"
2016,"0.0,0.03206652,0.0,0.037397627,0.0,0.0,0.0,0.56408936"
2017,"0.0,0.03226746,0.0,0.03740308,0.0,0.0,0.0,0.5858999"
2018,"0.0,0.03586306,0.0,0.03490936,0.0,0.0,0.0,1.0802758"
2019,"0.0,0.043052703,0.0,0.03250356,0.0,0.0,0.0,2.0620904"
2020,"0.0,0.03742256,0.0,0.034241024,0.0,0.0,0.0,1.2918777"
2021,"0.0,0.034822147,0.0,0.03533498,0.0,0.0,0.0,0.9313766"
2022,"0.0,0.03438571,0.0,0.03560223,0.0,0.0,0.0,0.8871125"
2023,"0.0,0.03434918,0.0,0.03559714,0.0,0.0,0.0,0.88151956"
2024,"0.0,0.03524563,0.0,0.03498894,0.0,0.0,0.0,1.0112898"
2025,"0.0,0.03276109,0.0,0.037129495,0.0,0.0,0.0,0.6895362"
2026,"0.0,0.030874312,0.0,0.038749445,0.0,0.0,0.0,0.4414554"
2027,"0.0,0.029993594,0.0,0.039164003,0.0,0.0,0.0,0.3329544"
2028,"0.0,0.041102603,0.0,0.033004943,0.0,0.0,0.0,1.7944057"
2029,"0.0,0.034828693,0.0,0.035254084,0.0,0.0,0.0,0.93788815"
2030,"0.0,0.034703966,0.0,0.035586398,0.0,0.0,0.0,0.91762364"
2031,"0.0,0.03161673,0.0,0.037751358,0.0,0.0,0.0,0.52498627"
2032,"0.0,0.033474054,0.0,0.035837565,0.0,0.0,0.0,0.7472234"
2033,"0.0,0.034586444,0.0,0.035207078,0.0,0.0,0.0,0.9004922"
2034,"0.0,0.032339483,0.0,0.03724222,0.0,0.0,0.0,0.60511255"
2035,"0.0,0.030763065,0.0,0.038401764,0.0,0.0,0.0,0.43136638"
2036,"0.0,0.028043754,0.0,0.04103323,0.0,0.0,0.0,0.099422544"
2037,"0.0,0.035081398,0.0,0.03495886,0.0,0.0,0.0,0.9552785"
2038,"0.0,0.032008294,0.0,0.037516218,0.0,0.0,0.0,0.55468446"
2039,"0.0,0.032511476,0.0,0.03717258,0.0,0.0,0.0,0.6207954"
2040,"0.0,0.03400203,0.0,0.035492156,0.0,0.0,0.0,0.8226815"
2041,"0.0,0.032435488,0.0,0.037071913,0.0,0.0,0.0,0.61663747"
2042,"0.0,0.031886593,0.0,0.037653785,0.0,0.0,0.0,0.54448646"
2043,"0.0,0.034665182,0.0,0.03521733,0.0,0.0,0.0,0.9226506"
2044,"0.0,0.031716518,0.0,0.037633486,0.0,0.0,0.0,0.5332942"
2045,"0.0,0.034426432,0.0,0.035600327,0.0,0.0,0.0,0.88416296"
2046,"0.0,0.03459467,0.0,0.035344347,0.0,0.0,0.0,0.9129509"
2047,"0.0,0.03368668,0.0,0.035997,0.0,0.0,0.0,0.77695215"
2048,"0.0,0.0351293,0.0,0.03500633,0.0,0.0,0.0,0.96712244"
2049,"0.0,0.033424366,0.0,0.036167584,0.0,0.0,0.0,0.7310287"
2050,"0.0,0.031898305,0.0,0.037638023,0.0,0.0,0.0,0.5615563"
2051,"0.0,0.03126491,0.0,0.03791763,0.0,0.0,0.0,0.49103135"
2052,"0.0,0.03189453,0.0,0.037563574,0.0,0.0,0.0,0.5709814"
2053,"0.0,0.032097645,0.0,0.037374817,0.0,0.0,0.0,0.5717224"
2054,"0.0,0.032595966,0.0,0.037111826,0.0,0.0,0.0,0.6067854"
2055,"0.0,0.032179218,0.0,0.037175316,0.0,0.0,0.0,0.5904013"
2056,"0.0,0.034469463,0.0,0.035435937,0.0,0.0,0.0,0.87225986"
2057,"0.0,0.034556862,0.0,0.03529972,0.0,0.0,0.0,0.8958986"
2058,"0.0,0.034519807,0.0,0.035328094,0.0,0.0,0.0,0.8940163"
2059,"0.0,0.034265697,0.0,0.035863046,0.0,0.0,0.0,0.87876564"
2060,"0.0,0.031441353,0.0,0.03780591,0.0,0.0,0.0,0.49928007"
2061,"0.0,0.03606391,0.0,0.034562707,0.0,0.0,0.0,1.1668761"
2062,"0.0,0.030797798,0.0,0.03908859,0.0,0.0,0.0,0.44459674"
2063,"0.0,0.034998346,0.0,0.035081517,0.0,0.0,0.0,0.9787685"
2064,"0.0,0.03814484,0.0,0.03418474,0.0,0.0,0.0,1.3848009"
2065,"0.0,0.03542255,0.0,0.03497183,0.0,0.0,0.0,1.0234358"
2066,"0.0,0.034656707,0.0,0.035260245,0.0,0.0,0.0,0.93285877"
2067,"0.0,0.037843347,0.0,0.03405852,0.0,0.0,0.0,1.3464661"
2068,"0.0,0.036214408,0.0,0.03462808,0.0,0.0,0.0,1.1391602"
2069,"0.0,0.035844192,0.0,0.034892816,0.0,0.0,0.0,1.1093053"
2070,"0.0,0.037273098,0.0,0.034326475,0.0,0.0,0.0,1.2698841"
2071,"0.0,0.037236758,0.0,0.0342533,0.0,0.0,0.0,1.2749623"
2072,"0.0,0.032385934,0.0,0.03718497,0.0,0.0,0.0,0.6071162"
2073,"0.0,0.03436787,0.0,0.03542542,0.0,0.0,0.0,0.8563889"
2074,"0.0,0.035118595,0.0,0.035018362,0.0,0.0,0.0,0.9942304"
2075,"0.0,0.035093624,0.0,0.035155457,0.0,0.0,0.0,0.988333"
2076,"0.0,0.036454216,0.0,0.03448142,0.0,0.0,0.0,1.1741576"
2077,"0.0,0.035757527,0.0,0.03491227,0.0,0.0,0.0,1.0576665"
2078,"0.0,0.035846125,0.0,0.034902163,0.0,0.0,0.0,1.0539857"
2079,"0.0,0.034842692,0.0,0.03521873,0.0,0.0,0.0,0.92326725"
2080,"0.0,0.036123637,0.0,0.034887075,0.0,0.0,0.0,1.0985413"
2081,"0.0,0.036520377,0.0,0.03463222,0.0,0.0,0.0,1.1594114"
2082,"0.0,0.033250496,0.0,0.036206275,0.0,0.0,0.0,0.72254634"
2083,"0.0,0.03459826,0.0,0.035277333,0.0,0.0,0.0,0.9146826"
2084,"0.0,0.034114383,0.0,0.035491377,0.0,0.0,0.0,0.824306"
2085,"0.0,0.035666678,0.0,0.034794133,0.0,0.0,0.0,1.0565146"
2086,"0.0,0.035191983,0.0,0.03492736,0.0,0.0,0.0,1.0051222"
2087,"0.0,0.035450783,0.0,0.035066515,0.0,0.0,0.0,1.0027704"
2088,"0.0,0.027660485,0.0,0.041504037,0.0,0.0,0.0,0.069399804"
2089,"0.0,0.03332863,0.0,0.03618682,0.0,0.0,0.0,0.7404627"
2090,"0.0,0.03538318,0.0,0.035150167,0.0,0.0,0.0,0.9943839"
2091,"0.0,0.033503424,0.0,0.036331423,0.0,0.0,0.0,0.7559635"
2092,"0.0,0.027909864,0.0,0.04126065,0.0,0.0,0.0,0.0740543"
2093,"0.0,0.03008167,0.0,0.039268564,0.0,0.0,0.0,0.34391493"
2094,"0.0,0.033692446,0.0,0.035478264,0.0,0.0,0.0,0.7720088"
2095,"0.0,0.031017724,0.0,0.038261544,0.0,0.0,0.0,0.45503527"
2096,"0.0,0.03576795,0.0,0.034796115,0.0,0.0,0.0,1.0557976"
2097,"0.0,0.03491405,0.0,0.035176754,0.0,0.0,0.0,0.93108857"
2098,"0.0,0.03412289,0.0,0.03553638,0.0,0.0,0.0,0.839767"
2099,"0.0,0.03432113,0.0,0.03518375,0.0,0.0,0.0,0.87572277"
2100,"0.0,0.03498361,0.0,0.03509455,0.0,0.0,0.0,0.95859957"
2101,"0.0,0.034748282,0.0,0.035072375,0.0,0.0,0.0,0.95837474"
2102,"0.0,0.034536228,0.0,0.03530966,0.0,0.0,0.0,0.88287926"
2103,"0.0,0.03318696,0.0,0.03646844,0.0,0.0,0.0,0.7389372"
2104,"0.0,0.03472908,0.0,0.03531239,0.0,0.0,0.0,0.9309182"
2105,"0.0,0.03480076,0.0,0.035276737,0.0,0.0,0.0,0.92192316"
2106,"0.0,0.03393361,0.0,0.03614296,0.0,0.0,0.0,0.8385551"
2107,"0.0,0.03253221,0.0,0.03706313,0.0,0.0,0.0,0.64401853"
2108,"0.0,0.035471737,0.0,0.035006143,0.0,0.0,0.0,1.0112274"
2109,"0.0,0.036659844,0.0,0.03456636,0.0,0.0,0.0,1.184489"
2110,"0.0,0.035171237,0.0,0.035032228,0.0,0.0,0.0,0.990455"
2111,"0.0,0.033187795,0.0,0.03621974,0.0,0.0,0.0,0.7089121"
2112,"0.0,0.035790563,0.0,0.034921,0.0,0.0,0.0,1.0695403"
2113,"0.0,0.030903498,0.0,0.03844632,0.0,0.0,0.0,0.43267897"
2114,"0.0,0.035198476,0.0,0.035059083,0.0,0.0,0.0,0.99031466"
2115,"0.0,0.037128765,0.0,0.03448457,0.0,0.0,0.0,1.2228205"
2116,"0.0,0.0342426,0.0,0.035545614,0.0,0.0,0.0,0.8719299"
2117,"0.0,0.035192866,0.0,0.03506886,0.0,0.0,0.0,1.001622"
2118,"0.0,0.03533885,0.0,0.03499635,0.0,0.0,0.0,1.0024204"
2119,"0.0,0.031081775,0.0,0.037978698,0.0,0.0,0.0,0.43352354"
2120,"0.0,0.032035183,0.0,0.03797924,0.0,0.0,0.0,0.60940146"
2121,"0.0,0.030514682,0.0,0.03900334,0.0,0.0,0.0,0.40942717"
2122,"0.0,0.028321208,0.0,0.040743604,0.0,0.0,0.0,0.15177324"
2123,"0.0,0.033083826,0.0,0.036400687,0.0,0.0,0.0,0.7009545"
2124,"0.0,0.034106813,0.0,0.035551373,0.0,0.0,0.0,0.82710606"
2125,"0.0,0.035423882,0.0,0.034880713,0.0,0.0,0.0,1.0442808"
2126,"0.0,0.03198143,0.0,0.037253577,0.0,0.0,0.0,0.55319756"
2127,"0.0,0.033012748,0.0,0.036782164,0.0,0.0,0.0,0.7266546"
2128,"0.0,0.03327123,0.0,0.036395073,0.0,0.0,0.0,0.700243"
2129,"0.0,0.034236707,0.0,0.036527723,0.0,0.0,0.0,0.91289675"
2130,"0.0,0.036805607,0.0,0.03447578,0.0,0.0,0.0,1.2307438"
2131,"0.0,0.03558217,0.0,0.035017055,0.0,0.0,0.0,1.0489385"
2132,"0.0,0.03670287,0.0,0.034435622,0.0,0.0,0.0,1.2018986"
2133,"0.0,0.034330223,0.0,0.035493366,0.0,0.0,0.0,0.85856336"
2134,"0.0,0.034820534,0.0,0.03519943,0.0,0.0,0.0,0.9159713"
2135,"0.0,0.03426042,0.0,0.035617936,0.0,0.0,0.0,0.8420818"
2136,"0.0,0.03433038,0.0,0.03540474,0.0,0.0,0.0,0.87624794"
2137,"0.0,0.035589043,0.0,0.034988247,0.0,0.0,0.0,1.0427579"
2138,"0.0,0.037400566,0.0,0.03449079,0.0,0.0,0.0,1.3003974"
2139,"0.0,0.03619934,0.0,0.03467977,0.0,0.0,0.0,1.1202165"
2140,"0.0,0.035606805,0.0,0.03486128,0.0,0.0,0.0,1.0486603"
2141,"0.0,0.035303842,0.0,0.035087083,0.0,0.0,0.0,0.9947097"
2142,"0.0,0.03127291,0.0,0.038221665,0.0,0.0,0.0,0.47847185"
2143,"0.0,0.032949004,0.0,0.036912754,0.0,0.0,0.0,0.67245764"
2144,"0.0,0.035948858,0.0,0.03483423,0.0,0.0,0.0,1.0708213"
2145,"0.0,0.0339947,0.0,0.036033,0.0,0.0,0.0,0.8500314"
2146,"0.0,0.03345293,0.0,0.03657628,0.0,0.0,0.0,0.7577487"
2147,"0.0,0.027510174,0.0,0.041802924,0.0,0.0,0.0,0.06856167"
2148,"0.0,0.031473678,0.0,0.038101695,0.0,0.0,0.0,0.48709896"
2149,"0.0,0.031992204,0.0,0.037487555,0.0,0.0,0.0,0.55193883"
2150,"0.0,0.03525162,0.0,0.0349597,0.0,0.0,0.0,0.99785006"
2151,"0.0,0.03417486,0.0,0.03546413,0.0,0.0,0.0,0.83645976"
2152,"0.0,0.033450063,0.0,0.03623268,0.0,0.0,0.0,0.73154926"
2153,"0.0,0.02776423,0.0,0.04156601,0.0,0.0,0.0,0.0513016"
2154,"0.0,0.030655583,0.0,0.039044537,0.0,0.0,0.0,0.45226994"
2155,"0.0,0.03432899,0.0,0.035390574,0.0,0.0,0.0,0.8514265"
2156,"0.0,0.034184784,0.0,0.036029294,0.0,0.0,0.0,0.8535075"
2157,"0.0,0.034764074,0.0,0.035172172,0.0,0.0,0.0,0.9311811"
2158,"0.0,0.032383412,0.0,0.037004586,0.0,0.0,0.0,0.58785844"
2159,"0.0,0.035189856,0.0,0.035077527,0.0,0.0,0.0,0.9499533"
2160,"0.0,0.036521498,0.0,0.03453695,0.0,0.0,0.0,1.1681122"
2161,"0.0,0.03529595,0.0,0.0350558,0.0,0.0,0.0,1.0040998"
2162,"0.0,0.028317915,0.0,0.040991303,0.0,0.0,0.0,0.13191599"
2163,"0.0,0.03364652,0.0,0.036091164,0.0,0.0,0.0,0.74471784"
2164,"0.0,0.03404972,0.0,0.036108837,0.0,0.0,0.0,0.8478563"
2165,"0.0,0.033742987,0.0,0.036133558,0.0,0.0,0.0,0.813452"
2166,"0.0,0.034758586,0.0,0.03536863,0.0,0.0,0.0,0.9219686"
2167,"0.0,0.034877777,0.0,0.035340786,0.0,0.0,0.0,0.9060421"
2168,"0.0,0.032543883,0.0,0.037360985,0.0,0.0,0.0,0.6646335"
2169,"0.0,0.03262135,0.0,0.03693946,0.0,0.0,0.0,0.6394911"
2170,"0.0,0.031583983,0.0,0.037816174,0.0,0.0,0.0,0.5023131"
2171,"0.0,0.036534235,0.0,0.03461131,0.0,0.0,0.0,1.1773117"
2172,"0.0,0.0331016,0.0,0.036383875,0.0,0.0,0.0,0.69268453"
2173,"0.0,0.035919208,0.0,0.034847043,0.0,0.0,0.0,1.0894024"
2174,"0.0,0.0358268,0.0,0.034881074,0.0,0.0,0.0,1.0614353"
2175,"0.0,0.034872696,0.0,0.03492858,0.0,0.0,0.0,0.96915436"
2176,"0.0,0.03677968,0.0,0.03448777,0.0,0.0,0.0,1.2039171"
2177,"0.0,0.032990307,0.0,0.036375914,0.0,0.0,0.0,0.68890315"
2178,"0.0,0.03528597,0.0,0.035004485,0.0,0.0,0.0,1.0001545"
2179,"0.0,0.03464745,0.0,0.03531894,0.0,0.0,0.0,0.9125663"
2180,"0.0,0.034747668,0.0,0.035207327,0.0,0.0,0.0,0.92385334"
2181,"0.0,0.033234876,0.0,0.036508344,0.0,0.0,0.0,0.734913"
2182,"0.0,0.035588183,0.0,0.03496829,0.0,0.0,0.0,1.0690928"
2183,"0.0,0.03615205,0.0,0.034636233,0.0,0.0,0.0,1.1289512"
2184,"0.0,0.033305276,0.0,0.03633709,0.0,0.0,0.0,0.73739445"
2185,"0.0,0.03268162,0.0,0.036977604,0.0,0.0,0.0,0.66718847"
2186,"0.0,0.03943505,0.0,0.033914395,0.0,0.0,0.0,1.5524307"
2187,"0.0,0.032749906,0.0,0.036799893,0.0,0.0,0.0,0.683748"
2188,"0.0,0.03245581,0.0,0.037636552,0.0,0.0,0.0,0.64012104"
2189,"0.0,0.03409729,0.0,0.035367914,0.0,0.0,0.0,0.84042037"
2190,"0.0,0.032958567,0.0,0.037205417,0.0,0.0,0.0,0.69050795"
2191,"0.0,0.03276656,0.0,0.036950354,0.0,0.0,0.0,0.64284205"
2192,"0.0,0.034701206,0.0,0.035618726,0.0,0.0,0.0,0.9157406"
2193,"0.0,0.035054024,0.0,0.035117406,0.0,0.0,0.0,0.95554364"
2194,"0.0,0.037189074,0.0,0.03430345,0.0,0.0,0.0,1.2755659"
2195,"0.0,0.029257122,0.0,0.03978337,0.0,0.0,0.0,0.24215898"
2196,"0.0,0.03210969,0.0,0.037120845,0.0,0.0,0.0,0.575046"
2197,"0.0,0.034196597,0.0,0.03589489,0.0,0.0,0.0,0.86675996"
2198,"0.0,0.036165632,0.0,0.034563463,0.0,0.0,0.0,1.1683571"
2199,"0.0,0.034142848,0.0,0.035694283,0.0,0.0,0.0,0.8693539"
2200,"0.0,0.03348806,0.0,0.03661559,0.0,0.0,0.0,0.77352977"
2201,"0.0,0.035013303,0.0,0.0350537,0.0,0.0,0.0,0.96913296"
2202,"0.0,0.03631061,0.0,0.034699984,0.0,0.0,0.0,1.1492403"
2203,"0.0,0.037856236,0.0,0.034139656,0.0,0.0,0.0,1.3317631"
2204,"0.0,0.035765246,0.0,0.034916986,0.0,0.0,0.0,1.057641"
2205,"0.0,0.03409717,0.0,0.035514235,0.0,0.0,0.0,0.83082855"
2206,"0.0,0.03645219,0.0,0.034669403,0.0,0.0,0.0,1.1554724"
2207,"0.0,0.033888582,0.0,0.036018867,0.0,0.0,0.0,0.83466697"
2208,"0.0,0.037262585,0.0,0.034458175,0.0,0.0,0.0,1.2521403"
2209,"0.0,0.0339738,0.0,0.0355147,0.0,0.0,0.0,0.8100859"
2210,"0.0,0.03507734,0.0,0.0351583,0.0,0.0,0.0,0.97552836"
2211,"0.0,0.033917345,0.0,0.035963923,0.0,0.0,0.0,0.81355786"
2212,"0.0,0.035768382,0.0,0.03485941,0.0,0.0,0.0,1.066117"
2213,"0.0,0.033640753,0.0,0.035835687,0.0,0.0,0.0,0.76819"
2214,"0.0,0.034181476,0.0,0.03574612,0.0,0.0,0.0,0.8416064"
2215,"0.0,0.032584094,0.0,0.03684078,0.0,0.0,0.0,0.6397097"
2216,"0.0,0.034103714,0.0,0.035935115,0.0,0.0,0.0,0.84696317"
2217,"0.0,0.033458244,0.0,0.036099795,0.0,0.0,0.0,0.7513547"
2218,"0.0,0.03403504,0.0,0.03583685,0.0,0.0,0.0,0.8555268"
2219,"0.0,0.03388548,0.0,0.035681866,0.0,0.0,0.0,0.8160734"
2220,"0.0,0.034233797,0.0,0.035655826,0.0,0.0,0.0,0.8835676"
2221,"0.0,0.03357733,0.0,0.036284998,0.0,0.0,0.0,0.77312565"
2222,"0.0,0.033537153,0.0,0.035871163,0.0,0.0,0.0,0.75600237"
2223,"0.0,0.03240636,0.0,0.036810104,0.0,0.0,0.0,0.64005315"
2224,"0.0,0.034065295,0.0,0.036012653,0.0,0.0,0.0,0.8422681"
2225,"0.0,0.034424864,0.0,0.03542489,0.0,0.0,0.0,0.88991773"
2226,"0.0,0.034181934,0.0,0.03609723,0.0,0.0,0.0,0.86238134"
2227,"0.0,0.034646425,0.0,0.035273943,0.0,0.0,0.0,0.89480376"
2228,"0.0,0.034410104,0.0,0.03596895,0.0,0.0,0.0,0.8757292"
2229,"0.0,0.03393877,0.0,0.036115926,0.0,0.0,0.0,0.84222984"
2230,"0.0,0.033416618,0.0,0.036248583,0.0,0.0,0.0,0.7387307"
2231,"0.0,0.035462566,0.0,0.03489885,0.0,0.0,0.0,1.0329378"
2232,"0.0,0.035629794,0.0,0.03504552,0.0,0.0,0.0,1.0363817"
2233,"0.0,0.034158494,0.0,0.03585077,0.0,0.0,0.0,0.86232495"
2234,"0.0,0.032893218,0.0,0.03718606,0.0,0.0,0.0,0.7090038"
2235,"0.0,0.03424926,0.0,0.035863794,0.0,0.0,0.0,0.852135"
2236,"0.0,0.03557437,0.0,0.034891795,0.0,0.0,0.0,1.0517774"
2237,"0.0,0.034742504,0.0,0.035346538,0.0,0.0,0.0,0.9415349"
2238,"0.0,0.03553535,0.0,0.03503795,0.0,0.0,0.0,1.0495467"
2239,"0.0,0.037684355,0.0,0.034106337,0.0,0.0,0.0,1.3388045"
2240,"0.0,0.036001366,0.0,0.03472295,0.0,0.0,0.0,1.0925809"
2241,"0.0,0.03268267,0.0,0.03666512,0.0,0.0,0.0,0.6649569"
2242,"0.0,0.034542374,0.0,0.03559798,0.0,0.0,0.0,0.9001701"
2243,"0.0,0.03634908,0.0,0.03453159,0.0,0.0,0.0,1.1611943"
2244,"0.0,0.032596525,0.0,0.037002362,0.0,0.0,0.0,0.6137809"
2245,"0.0,0.03561061,0.0,0.0349531,0.0,0.0,0.0,1.0511408"
2246,"0.0,0.032599136,0.0,0.03688788,0.0,0.0,0.0,0.62943816"
2247,"0.0,0.032656893,0.0,0.036861658,0.0,0.0,0.0,0.6269934"
2248,"0.0,0.036867503,0.0,0.03454571,0.0,0.0,0.0,1.2302773"
2249,"0.0,0.031968612,0.0,0.037384465,0.0,0.0,0.0,0.57380486"
2250,"0.0,0.03341335,0.0,0.036625363,0.0,0.0,0.0,0.7602471"
2251,"0.0,0.033020776,0.0,0.036440764,0.0,0.0,0.0,0.689686"
2252,"0.0,0.03248419,0.0,0.037561044,0.0,0.0,0.0,0.64826286"
2253,"0.0,0.031519145,0.0,0.037881993,0.0,0.0,0.0,0.5191825"
2254,"0.0,0.033964373,0.0,0.03617453,0.0,0.0,0.0,0.8294437"
2255,"0.0,0.03244432,0.0,0.037038013,0.0,0.0,0.0,0.6223223"
2256,"0.0,0.03078876,0.0,0.038179696,0.0,0.0,0.0,0.3975263"
2257,"0.0,0.031208588,0.0,0.038114145,0.0,0.0,0.0,0.4723355"
2258,"0.0,0.03344373,0.0,0.03593944,0.0,0.0,0.0,0.73447645"
2259,"0.0,0.031238083,0.0,0.03819149,0.0,0.0,0.0,0.48310664"
2260,"0.0,0.031918842,0.0,0.037273947,0.0,0.0,0.0,0.55105925"
2261,"0.0,0.032984383,0.0,0.03673165,0.0,0.0,0.0,0.6750915"
2262,"0.0,0.03228607,0.0,0.037849452,0.0,0.0,0.0,0.62690604"
2263,"0.0,0.03439288,0.0,0.03546922,0.0,0.0,0.0,0.87035245"
