user_id,user_embedding
3434,"0.0,0.0,0.0,0.0,0.0023762053,0.18714285,0.0,1.6794962"
3435,"0.0,0.0,0.0,0.0,0.0020886874,0.18646257,0.0,1.4519815"
3436,"0.0,0.0,0.0,0.0,0.0023579486,0.18664832,0.0,1.511488"
3437,"0.0,0.0,0.0,0.0,0.0018846579,0.18688966,0.0,1.5505764"
3438,"0.0,0.0,0.0,0.0,0.0014373818,0.18641165,0.0,1.2969956"
3439,"0.0,0.0,0.0,0.0,0.003330377,0.18769145,0.0,1.8910997"
3440,"0.0,0.0,0.0,0.0,0.0032971296,0.18675499,0.0,1.5635592"
3441,"0.0,0.0,0.0,0.0,0.0,0.18519817,0.0,0.84443593"
3442,"0.0,0.0,0.0,0.0,0.0015663686,0.1857089,0.0,1.1187155"
3443,"0.0,0.0,0.0,0.0,0.0020221854,0.18641165,0.0,1.3649572"
3444,"0.0,0.0,0.0,0.0,0.00055009965,0.18497127,0.0,0.97880167"
3445,"0.0,0.0,0.0,0.0,0.0008031316,0.18631925,0.0,1.2642863"
3446,"0.0,0.0,0.0,0.0,0.0018221242,0.1868053,0.0,1.4682306"
3447,"0.0,0.0,0.0,0.0,0.0016096681,0.18641865,0.0,1.3085282"
3448,"0.0,0.0,0.0,0.0,0.0017331229,0.1863931,0.0,1.3706957"
3449,"0.0,0.0,0.0,0.0,0.0036583133,0.1880486,0.0,2.049209"
3450,"0.0,0.0,0.0,0.0,0.0020573633,0.1868909,0.0,1.546971"
3451,"0.0,0.0,0.0,0.0,0.0012576701,0.18673688,0.0,1.3941673"
3452,"0.0,0.0,0.0,0.0,0.0024750726,0.18687865,0.0,1.5578349"
3453,"0.0,0.0,0.0,0.0,0.0,0.18525532,0.0,0.9504154"
3454,"0.0,0.0,0.0,0.0,0.0012587565,0.18584199,0.0,1.1624174"
3455,"0.0,0.0,0.0,0.0,0.0013100896,0.18646891,0.0,1.3196256"
3456,"0.0,0.0,0.0,0.0,0.0028904108,0.18711686,0.0,1.6577489"
3457,"0.0,0.0,0.0,0.0,0.00022511324,0.18569648,0.0,1.0136658"
3458,"0.0,0.0,0.0,0.0,0.0034730956,0.18752322,0.0,1.8810729"
3459,"0.0,0.0,0.0,0.0,0.0016021272,0.18626255,0.0,1.2867775"
3460,"0.0,0.0,0.0,0.0,0.0022624386,0.18677734,0.0,1.5370548"
3461,"0.0,0.0,0.0,0.0,0.002668432,0.1874053,0.0,1.7493416"
3462,"0.0,0.0,0.0,0.0,0.0010714899,0.18620946,0.0,1.2188354"
3463,"0.0,0.0,0.0,0.0,0.0013446608,0.18633594,0.0,1.3252507"
3464,"0.0,0.0,0.0,0.0,0.001202228,0.1864033,0.0,1.2752032"
3465,"0.0,0.0,0.0,0.0,0.0013644034,0.18571152,0.0,1.1356516"
3466,"0.0,0.0,0.0,0.0,0.00222727,0.18664744,0.0,1.4683077"
3467,"0.0,0.0,0.0,0.0,0.0013469239,0.1861679,0.0,1.1993463"
3468,"0.0,0.0,0.0,0.0,0.0004373053,0.18625338,0.0,1.1808212"
3469,"0.0,0.0,0.0,0.0,0.0032915259,0.18700758,0.0,1.6564626"
3470,"0.0,0.0,0.0,0.0,0.002032606,0.1861185,0.0,1.2531713"
3471,"0.0,0.0,0.0,0.0,0.00071860757,0.18540527,0.0,1.0188322"
3472,"0.0,0.0,0.0,0.0,0.0016111769,0.18620616,0.0,1.2230923"
3473,"0.0,0.0,0.0,0.0,0.0027659768,0.18759093,0.0,1.7587274"
3474,"0.0,0.0,0.0,0.0,0.0039435364,0.18858758,0.0,2.280178"
3475,"0.0,0.0,0.0,0.0,0.0,0.1848259,0.0,0.7865675"
3476,"0.0,0.0,0.0,0.0,0.0017296798,0.18546925,0.0,1.0833498"
3477,"0.0,0.0,0.0,0.0,0.0020990595,0.18646275,0.0,1.4542756"
3478,"0.0,0.0,0.0,0.0,0.001129081,0.18631558,0.0,1.2484652"
3479,"0.0,0.0,0.0,0.0,0.0003472492,0.18516275,0.0,0.983783"
3480,"0.0,0.0,0.0,0.0,0.0020871833,0.18704838,0.0,1.5110766"
3481,"0.0,0.0,0.0,0.0,0.0026008654,0.18723251,0.0,1.7318426"
3482,"0.0,0.0,0.0,0.0,0.0025636433,0.18584712,0.0,1.2351462"
3483,"0.0,0.0,0.0,0.0,0.002467692,0.18669312,0.0,1.578929"
3484,"0.0,0.0,0.0,0.0,0.0,0.18492189,0.0,0.8973217"
3485,"0.0,0.0,0.0,0.0,0.0022243895,0.18719222,0.0,1.6214614"
3486,"0.0,0.0,0.0,0.0,0.0016838592,0.18648648,0.0,1.3861523"
3487,"0.0,0.0,0.0,0.0,0.0,0.18510519,0.0,0.93778294"
3488,"0.0,0.0,0.0,0.0,0.0024439022,0.18590508,0.0,1.2659856"
3489,"0.0,0.0,0.0,0.0,0.0007700445,0.18545929,0.0,1.0200878"
3490,"0.0,0.0,0.0,0.0,0.0011825901,0.18621568,0.0,1.1986657"
3491,"0.0,0.0,0.0,0.0,0.0029242234,0.18730108,0.0,1.7380534"
3492,"0.0,0.0,0.0,0.0,0.0022722036,0.18692625,0.0,1.5985398"
3493,"0.0,0.0,0.0,0.0,0.0022452027,0.18665558,0.0,1.3844836"
3494,"0.0,0.0,0.0,0.0,0.0,0.18518932,0.0,0.9378669"
3495,"0.0,0.0,0.0,0.0,0.001593899,0.18643408,0.0,1.2954259"
3496,"0.0,0.0,0.0,0.0,0.0010386752,0.18563537,0.0,1.0671072"
3497,"0.0,0.0,0.0,0.0,0.0017186468,0.18683621,0.0,1.4978032"
3498,"0.0,0.0,0.0,0.0,0.002507273,0.18691523,0.0,1.5465289"
3499,"0.0,0.0,0.0,0.0,0.0017235326,0.18648943,0.0,1.3955433"
3500,"0.0,0.0,0.0,0.0,0.0012485366,0.18593368,0.0,1.1626366"
3501,"0.0,0.0,0.0,0.0,0.0015784083,0.18694234,0.0,1.5148666"
3502,"0.0,0.0,0.0,0.0,0.0015253513,0.18662071,0.0,1.3855767"
3503,"0.0,0.0,0.0,0.0,0.002410396,0.18693481,0.0,1.6152401"
3504,"0.0,0.0,0.0,0.0,0.0015669768,0.18637282,0.0,1.3609157"
3505,"0.0,0.0,0.0,0.0,0.0010692594,0.18637201,0.0,1.2748644"
3506,"0.0,0.0,0.0,0.0,0.0028490098,0.18735155,0.0,1.7573147"
3507,"0.0,0.0,0.0,0.0,0.0016418649,0.18651786,0.0,1.3513534"
3508,"0.0,0.0,0.0,0.0,0.0011156127,0.18593375,0.0,1.1511052"
3509,"0.0,0.0,0.0,0.0,0.0011821454,0.1858622,0.0,1.1313996"
3510,"0.0,0.0,0.0,0.0,0.0010711933,0.18607363,0.0,1.1672549"
3511,"0.0,0.0,0.0,0.0,0.0026402492,0.18672414,0.0,1.5567958"
3512,"0.0,0.0,0.0,0.0,0.002796458,0.18702635,0.0,1.6364697"
3513,"0.0,0.0,0.0,0.0,0.0019260347,0.18562748,0.0,1.1227958"
3514,"0.0,0.0,0.0,0.0,0.0019648457,0.1863581,0.0,1.3360524"
3515,"0.0,0.0,0.0,0.0,0.0018714657,0.18667631,0.0,1.4224389"
3516,"0.0,0.0,0.0,0.0,0.001417595,0.18625389,0.0,1.2336588"
3517,"0.0,0.0,0.0,0.0,0.0021197414,0.18645832,0.0,1.3941706"
3518,"0.0,0.0,0.0,0.0,0.0016596811,0.18658458,0.0,1.4448334"
3519,"0.0,0.0,0.0,0.0,0.0,0.18515322,0.0,0.9183421"
3520,"0.0,0.0,0.0,0.0,0.001877863,0.18661964,0.0,1.3932073"
3521,"0.0,0.0,0.0,0.0,0.0011801715,0.18619406,0.0,1.2135041"
3522,"0.0,0.0,0.0,0.0,0.0022308743,0.18668614,0.0,1.5321603"
3523,"0.0,0.0,0.0,0.0,0.0013209609,0.18560258,0.0,1.0729483"
3524,"0.0,0.0,0.0,0.0,0.0018865885,0.18691896,0.0,1.5268662"
3525,"0.0,0.0,0.0,0.0,0.0018279972,0.18653937,0.0,1.4431801"
3526,"0.0,0.0,0.0,0.0,0.00029439526,0.18536259,0.0,0.9807354"
3527,"0.0,0.0,0.0,0.0,0.0021210127,0.18695337,0.0,1.4993198"
3528,"0.0,0.0,0.0,0.0,0.0,0.18476652,0.0,0.76434815"
3529,"0.0,0.0,0.0,0.0,0.0,0.18512577,0.0,0.8680502"
3530,"0.0,0.0,0.0,0.0,0.0012600482,0.18588878,0.0,1.1527028"
3531,"0.0,0.0,0.0,0.0,0.0017226585,0.18701787,0.0,1.512615"
3532,"0.0,0.0,0.0,0.0,0.0021400712,0.18689378,0.0,1.5358586"
3533,"0.0,0.0,0.0,0.0,0.0014903126,0.18674436,0.0,1.4227886"
3534,"0.0,0.0,0.0,0.0,0.0027559055,0.18675593,0.0,1.5402813"
3535,"0.0,0.0,0.0,0.0,0.0024164673,0.18605994,0.0,1.3090667"
3536,"0.0,0.0,0.0,0.0,0.0021439223,0.18690026,0.0,1.5388209"
3537,"0.0,0.0,0.0,0.0,0.0,0.18485951,0.0,0.836394"
3538,"0.0,0.0,0.0,0.0,0.001961914,0.18649492,0.0,1.4077806"
3539,"0.0,0.0,0.0,0.0,0.0035294537,0.18856256,0.0,2.2429423"
3540,"0.0,0.0,0.0,0.0,0.004015252,0.18813509,0.0,2.127471"
3541,"0.0,0.0,0.0,0.0,0.0011151116,0.18613568,0.0,1.168936"
3542,"0.0,0.0,0.0,0.0,0.0012775552,0.18596782,0.0,1.1752797"
3543,"0.0,0.0,0.0,0.0,0.0016922359,0.18577816,0.0,1.1240616"
3544,"0.0,0.0,0.0,0.0,0.0018021613,0.186727,0.0,1.5152962"
3545,"0.0,0.0,0.0,0.0,0.0012052595,0.1854307,0.0,1.0442693"
3546,"0.0,0.0,0.0,0.0,0.00057344465,0.18592829,0.0,1.0855044"
3547,"0.0,0.0,0.0,0.0,0.0018442366,0.18618613,0.0,1.2418876"
3548,"0.0,0.0,0.0,0.0,0.0015457952,0.18549581,0.0,1.0826294"
3549,"0.0,0.0,0.0,0.0,0.0011362089,0.18661167,0.0,1.38961"
3550,"0.0,0.0,0.0,0.0,0.001990104,0.18668693,0.0,1.4425893"
3551,"0.0,0.0,0.0,0.0,0.0018217815,0.1861895,0.0,1.27983"
3552,"0.0,0.0,0.0,0.0,0.001019787,0.18605848,0.0,1.1774993"
3553,"0.0,0.0,0.0,0.0,0.0028705755,0.18684646,0.0,1.6064943"
3554,"0.0,0.0,0.0,0.0,0.00079851504,0.18591774,0.0,1.0916264"
3555,"0.0,0.0,0.0,0.0,0.0019516991,0.18625471,0.0,1.362158"
3556,"0.0,0.0,0.0,0.0,0.0016947701,0.18625572,0.0,1.2636747"
3557,"0.0,0.0,0.0,0.0,0.00218241,0.18688099,0.0,1.5403733"
3558,"0.0,0.0,0.0,0.0,0.0036305366,0.1877925,0.0,1.9637754"
3559,"0.0,0.0,0.0,0.0,0.0030265627,0.1878085,0.0,1.8977695"
3560,"0.0,0.0,0.0,0.0,0.002860533,0.18762352,0.0,1.8204755"
3561,"0.0,0.0,0.0,0.0,0.0026621697,0.18700983,0.0,1.645083"
3562,"0.0,0.0,0.0,0.0,0.001574636,0.18643707,0.0,1.3573031"
3563,"0.0,0.0,0.0,0.0,0.0015251273,0.18674938,0.0,1.4335427"
3564,"0.0,0.0,0.0,0.0,0.0019739447,0.18652676,0.0,1.4729823"
3565,"0.0,0.0,0.0,0.0,0.001456412,0.18542637,0.0,1.0587065"
3566,"0.0,0.0,0.0,0.0,0.0018327059,0.18614683,0.0,1.2530748"
3567,"0.0,0.0,0.0,0.0,0.0015273085,0.18628243,0.0,1.2295551"
3568,"0.0,0.0,0.0,0.0,0.001179981,0.1862035,0.0,1.261723"
3569,"0.0,0.0,0.0,0.0,8.0651604e-05,0.18501016,0.0,0.95664024"
3570,"0.0,0.0,0.0,0.0,0.0016805958,0.18598713,0.0,1.1340213"
3571,"0.0,0.0,0.0,0.0,0.0022590794,0.1867995,0.0,1.5098157"
3572,"0.0,0.0,0.0,0.0,0.001458439,0.1866638,0.0,1.423717"
3573,"0.0,0.0,0.0,0.0,0.0020777006,0.1863498,0.0,1.3535821"
3574,"0.0,0.0,0.0,0.0,0.0022699246,0.1869764,0.0,1.5255749"
3575,"0.0,0.0,0.0,0.0,0.001865889,0.18599243,0.0,1.210397"
3576,"0.0,0.0,0.0,0.0,0.0018635392,0.18601796,0.0,1.22755"
3577,"0.0,0.0,0.0,0.0,0.0032841247,0.1872761,0.0,1.7976471"
3578,"0.0,0.0,0.0,0.0,0.0011539264,0.18523991,0.0,1.0338771"
3579,"0.0,0.0,0.0,0.0,0.0019066622,0.18665703,0.0,1.4128312"
3580,"0.0,0.0,0.0,0.0,0.0022980627,0.18690614,0.0,1.6152718"
3581,"0.0,0.0,0.0,0.0,0.0016030832,0.18671826,0.0,1.4520662"
3582,"0.0,0.0,0.0,0.0,0.0025506997,0.1872798,0.0,1.7329774"
3583,"0.0,0.0,0.0,0.0,0.0016245111,0.1865988,0.0,1.4127985"
3584,"0.0,0.0,0.0,0.0,0.0011291462,0.18555719,0.0,1.0455914"
3585,"0.0,0.0,0.0,0.0,0.0009440072,0.18590572,0.0,1.177507"
3586,"0.0,0.0,0.0,0.0,0.00076423446,0.18607634,0.0,1.2254808"
3587,"0.0,0.0,0.0,0.0,0.0025054654,0.18696997,0.0,1.5745666"
3588,"0.0,0.0,0.0,0.0,0.00248639,0.18766391,0.0,1.8288603"
3589,"0.0,0.0,0.0,0.0,0.0,0.18508942,0.0,0.5841734"
3590,"0.0,0.0,0.0,0.0,0.0033766339,0.18819103,0.0,2.0995631"
3591,"0.0,0.0,0.0,0.0,0.0022761151,0.18682304,0.0,1.5432405"
3592,"0.0,0.0,0.0,0.0,0.0046176147,0.18855008,0.0,2.4299734"
3593,"0.0,0.0,0.0,0.0,0.0013585598,0.18604875,0.0,1.1642032"
3594,"0.0,0.0,0.0,0.0,0.001340922,0.18532646,0.0,1.049037"
3595,"0.0,0.0,0.0,0.0,0.001156399,0.18576647,0.0,1.0969805"
3596,"0.0,0.0,0.0,0.0,0.0039876616,0.18868802,0.0,2.3195677"
3597,"0.0,0.0,0.0,0.0,0.0019846372,0.18653585,0.0,1.3247528"
3598,"0.0,0.0,0.0,0.0,0.0,0.18472952,0.0,0.6754537"
3599,"0.0,0.0,0.0,0.0,0.0021710563,0.18643874,0.0,1.4252639"
3600,"0.0,0.0,0.0,0.0,0.0018132627,0.18683212,0.0,1.587259"
3601,"0.0,0.0,0.0,0.0,0.0024228003,0.18746527,0.0,1.7131402"
3602,"0.0,0.0,0.0,0.0,0.0011323756,0.18545142,0.0,1.04366"
3603,"0.0,0.0,0.0,0.0,0.0,0.18507561,0.0,0.908713"
3604,"0.0,0.0,0.0,0.0,0.0029260786,0.1872305,0.0,1.7252339"
3605,"0.0,0.0,0.0,0.0,0.003189399,0.18745571,0.0,1.8373376"
3606,"0.0,0.0,0.0,0.0,0.0005255742,0.18595819,0.0,1.1302683"
3607,"0.0,0.0,0.0,0.0,0.0020389548,0.18626523,0.0,1.2835839"
3608,"0.0,0.0,0.0,0.0,0.0021035261,0.18683335,0.0,1.5014186"
3609,"0.0,0.0,0.0,0.0,0.0,0.1849991,0.0,0.91251373"
3610,"0.0,0.0,0.0,0.0,0.0,0.18488221,0.0,0.6071921"
3611,"0.0,0.0,0.0,0.0,0.0023993542,0.18703926,0.0,1.6125051"
3612,"0.0,0.0,0.0,0.0,0.0017814012,0.18667197,0.0,1.4101224"
3613,"0.0,0.0,0.0,0.0,0.0012326934,0.1858975,0.0,1.1126199"
3614,"0.0,0.0,0.0,0.0,0.0001774095,0.18519399,0.0,0.9628446"
3615,"0.0,0.0,0.0,0.0,0.0016007647,0.18561064,0.0,1.0778178"
3616,"0.0,0.0,0.0,0.0,0.0019254265,0.18587394,0.0,1.2336547"
3617,"0.0,0.0,0.0,0.0,0.0,0.18513331,0.0,0.92207074"
3618,"0.0,0.0,0.0,0.0,0.00051166303,0.18473573,0.0,0.96789336"
3619,"0.0,0.0,0.0,0.0,0.003286738,0.18684305,0.0,1.6662003"
3620,"0.0,0.0,0.0,0.0,0.0014425623,0.18637669,0.0,1.3349655"
3621,"0.0,0.0,0.0,0.0,0.0,0.18507159,0.0,0.82400984"
3622,"0.0,0.0,0.0,0.0,0.0019707987,0.18709463,0.0,1.6099362"
3623,"0.0,0.0,0.0,0.0,0.00027584936,0.18531312,0.0,0.98707664"
3624,"0.0,0.0,0.0,0.0,0.0023714416,0.18716183,0.0,1.6062179"
3625,"0.0,0.0,0.0,0.0,0.0023831911,0.18708791,0.0,1.6198579"
3626,"0.0,0.0,0.0,0.0,0.0030055596,0.18729107,0.0,1.7425305"
3627,"0.0,0.0,0.0,0.0,0.0008730269,0.18638653,0.0,1.2675227"
3628,"0.0,0.0,0.0,0.0,0.000990205,0.18565352,0.0,1.0702894"
3629,"0.0,0.0,0.0,0.0,0.0019588638,0.1864999,0.0,1.3895599"
3630,"0.0,0.0,0.0,0.0,0.0010831649,0.1856894,0.0,1.0761478"
3631,"0.0,0.0,0.0,0.0,0.0018873271,0.18655871,0.0,1.4348474"
3632,"0.0,0.0,0.0,0.0,0.0016430831,0.18586713,0.0,1.2106822"
3633,"0.0,0.0,0.0,0.0,0.0025365138,0.18671249,0.0,1.5030689"
3634,"0.0,0.0,0.0,0.0,0.0011677728,0.18539447,0.0,1.0534921"
3635,"0.0,0.0,0.0,0.0,0.0021178834,0.18647008,0.0,1.4480484"
3636,"0.0,0.0,0.0,0.0,0.00035996083,0.18508765,0.0,0.9794003"
3637,"0.0,0.0,0.0,0.0,0.0,0.18512657,0.0,0.9102782"
3638,"0.0,0.0,0.0,0.0,0.0014705085,0.18658514,0.0,1.3380914"
3639,"0.0,0.0,0.0,0.0,0.00031191017,0.1851376,0.0,0.9700048"
3640,"0.0,0.0,0.0,0.0,0.0018521231,0.18652995,0.0,1.4468279"
3641,"0.0,0.0,0.0,0.0,0.0020347266,0.18669099,0.0,1.4843683"
3642,"0.0,0.0,0.0,0.0,0.00094331475,0.18621613,0.0,1.2494683"
3643,"0.0,0.0,0.0,0.0,0.0021928232,0.18660174,0.0,1.393886"
3644,"0.0,0.0,0.0,0.0,0.0012118262,0.18668917,0.0,1.4159514"
3645,"0.0,0.0,0.0,0.0,0.0021853205,0.18637832,0.0,1.3498394"
3646,"0.0,0.0,0.0,0.0,0.0018887585,0.18717998,0.0,1.6616374"
3647,"0.0,0.0,0.0,0.0,0.0014014668,0.18602386,0.0,1.1621985"
3648,"0.0,0.0,0.0,0.0,0.0,0.18501839,0.0,0.90685177"
3649,"0.0,0.0,0.0,0.0,0.001643558,0.18674637,0.0,1.4448864"
3650,"0.0,0.0,0.0,0.0,0.0019111261,0.18672721,0.0,1.4851534"
3651,"0.0,0.0,0.0,0.0,0.0030109566,0.18761653,0.0,1.8444958"
3652,"0.0,0.0,0.0,0.0,0.0015269779,0.18584508,0.0,1.1576729"
3653,"0.0,0.0,0.0,0.0,0.0018709386,0.18673627,0.0,1.494942"
3654,"0.0,0.0,0.0,0.0,0.0017379592,0.18571611,0.0,1.1275133"
3655,"0.0,0.0,0.0,0.0,0.00062643783,0.18614708,0.0,1.1664615"
3656,"0.0,0.0,0.0,0.0,0.0,0.18495852,0.0,0.81746435"
3657,"0.0,0.0,0.0,0.0,0.0023875535,0.18651935,0.0,1.4472654"
3658,"0.0,0.0,0.0,0.0,0.0025112797,0.18741901,0.0,1.7921447"
3659,"0.0,0.0,0.0,0.0,0.0028141728,0.1873167,0.0,1.769251"
3660,"0.0,0.0,0.0,0.0,0.0015992057,0.18666975,0.0,1.4206363"
3661,"0.0,0.0,0.0,0.0,0.0025969138,0.18700561,0.0,1.6286373"
3662,"0.0,0.0,0.0,0.0,0.003143806,0.1870622,0.0,1.6960138"
3663,"0.0,0.0,0.0,0.0,0.002595175,0.18725339,0.0,1.6373411"
3664,"0.0,0.0,0.0,0.0,0.00063691474,0.1858172,0.0,1.0982533"
3665,"0.0,0.0,0.0,0.0,0.0018768869,0.18681756,0.0,1.4912665"
3666,"0.0,0.0,0.0,0.0,0.0025463486,0.18678059,0.0,1.5089254"
3667,"0.0,0.0,0.0,0.0,0.0009805579,0.18544197,0.0,1.0280086"
3668,"0.0,0.0,0.0,0.0,0.0008677137,0.18571281,0.0,1.0899911"
3669,"0.0,0.0,0.0,0.0,0.0009466442,0.18539153,0.0,1.0260286"
3670,"0.0,0.0,0.0,0.0,0.0018522684,0.18590727,0.0,1.1840366"
3671,"0.0,0.0,0.0,0.0,0.0016433396,0.18648437,0.0,1.4231356"
3672,"0.0,0.0,0.0,0.0,0.0012740088,0.18581319,0.0,1.1173925"
3673,"0.0,0.0,0.0,0.0,0.0012921332,0.18627651,0.0,1.3316579"
3674,"0.0,0.0,0.0,0.0,0.00041263644,0.18609518,0.0,1.1547511"
3675,"0.0,0.0,0.0,0.0,0.0016212538,0.18664752,0.0,1.4150226"
3676,"0.0,0.0,0.0,0.0,0.0024433099,0.18715489,0.0,1.5929662"
3677,"0.0,0.0,0.0,0.0,0.003926687,0.18834445,0.0,2.1472256"
3678,"0.0,0.0,0.0,0.0,0.0011342545,0.18596873,0.0,1.1608319"
3679,"0.0,0.0,0.0,0.0,0.002154437,0.18708669,0.0,1.5891659"
3680,"0.0,0.0,0.0,0.0,0.0011384855,0.18689503,0.0,1.4827969"
3681,"0.0,0.0,0.0,0.0,0.0036739819,0.18845014,0.0,2.2307916"
3682,"0.0,0.0,0.0,0.0,0.0024565915,0.18706515,0.0,1.6909968"
3683,"0.0,0.0,0.0,0.0,0.0012258417,0.18634179,0.0,1.3043196"
3684,"0.0,0.0,0.0,0.0,0.0036759814,0.1878605,0.0,2.0075517"
3685,"0.0,0.0,0.0,0.0,0.002283682,0.18721129,0.0,1.6469544"
3686,"0.0,0.0,0.0,0.0,0.0024655946,0.18732555,0.0,1.6761174"
3687,"0.0,0.0,0.0,0.0,0.0013819602,0.18628779,0.0,1.3022094"
3688,"0.0,0.0,0.0,0.0,0.003592832,0.18785222,0.0,1.9462535"
3689,"0.0,0.0,0.0,0.0,0.00023211585,0.18525301,0.0,0.9716178"
3690,"0.0,0.0,0.0,0.0,0.00071862387,0.18545607,0.0,1.012792"
3691,"0.0,0.0,0.0,0.0,0.0018344475,0.1870979,0.0,1.5911589"
3692,"0.0,0.0,0.0,0.0,0.003250678,0.18750362,0.0,1.8064418"
3693,"0.0,0.0,0.0,0.0,0.0011149468,0.18591137,0.0,1.1563393"
3694,"0.0,0.0,0.0,0.0,0.0016256003,0.1864026,0.0,1.3385762"
3695,"0.0,0.0,0.0,0.0,0.002178859,0.18724366,0.0,1.6719208"
3696,"0.0,0.0,0.0,0.0,0.0017738724,0.18685138,0.0,1.5012319"
3697,"0.0,0.0,0.0,0.0,0.0024327878,0.18745588,0.0,1.7565861"
3698,"0.0,0.0,0.0,0.0,0.00020524021,0.18510671,0.0,0.97120655"
3699,"0.0,0.0,0.0,0.0,0.0033203969,0.18721493,0.0,1.7730284"
3700,"0.0,0.0,0.0,0.0,0.0016092476,0.18640374,0.0,1.284786"
3701,"0.0,0.0,0.0,0.0,0.0008537425,0.18574129,0.0,1.1004562"
3702,"0.0,0.0,0.0,0.0,0.0015970096,0.18613505,0.0,1.2170162"
3703,"0.0,0.0,0.0,0.0,0.0,0.18492159,0.0,0.8985245"
3704,"0.0,0.0,0.0,0.0,0.004647528,0.18923,0.0,2.537397"
3705,"0.0,0.0,0.0,0.0,0.0023089228,0.18651459,0.0,1.4463446"
3706,"0.0,0.0,0.0,0.0,0.0024612537,0.18719319,0.0,1.6129266"
3707,"0.0,0.0,0.0,0.0,0.0017705914,0.18648782,0.0,1.3992522"
3708,"0.0,0.0,0.0,0.0,0.002279454,0.18642844,0.0,1.3921509"
3709,"0.0,0.0,0.0,0.0,0.0025246497,0.1872293,0.0,1.6541581"
3710,"0.0,0.0,0.0,0.0,0.0018649688,0.18645553,0.0,1.3853251"
3711,"0.0,0.0,0.0,0.0,0.0031807376,0.18768649,0.0,1.9050161"
3712,"0.0,0.0,0.0,0.0,0.0021465905,0.18638979,0.0,1.3320215"
3713,"0.0,0.0,0.0,0.0,0.0017501954,0.18705855,0.0,1.5748317"
3714,"0.0,0.0,0.0,0.0,0.0021626959,0.1864007,0.0,1.3843691"
3715,"0.0,0.0,0.0,0.0,0.0029162774,0.18717906,0.0,1.7342191"
3716,"0.0,0.0,0.0,0.0,0.0037350273,0.18795836,0.0,2.0084338"
3717,"0.0,0.0,0.0,0.0,0.0028450396,0.18679447,0.0,1.5846786"
3718,"0.0,0.0,0.0,0.0,0.0027313363,0.18599685,0.0,1.3015301"
3719,"0.0,0.0,0.0,0.0,0.0006450815,0.18567035,0.0,1.0549698"
3720,"0.0,0.0,0.0,0.0,0.0,0.18484418,0.0,0.78889596"
3721,"0.0,0.0,0.0,0.0,0.0,0.18507248,0.0,0.8121342"
3722,"0.0,0.0,0.0,0.0,0.0016611149,0.18569094,0.0,1.1247486"
3723,"0.0,0.0,0.0,0.0,0.002571091,0.18715596,0.0,1.6926943"
3724,"0.0,0.0,0.0,0.0,0.001654529,0.18618841,0.0,1.2707642"
3725,"0.0,0.0,0.0,0.0,0.0011703623,0.18564905,0.0,1.0667552"
3726,"0.0,0.0,0.0,0.0,0.002087539,0.18638535,0.0,1.3815492"
3727,"0.0,0.0,0.0,0.0,0.00054080086,0.18526822,0.0,0.9899698"
3728,"0.0,0.0,0.0,0.0,0.0019836202,0.18646698,0.0,1.4269632"
3729,"0.0,0.0,0.0,0.0,0.0021017315,0.18665758,0.0,1.4685996"
3730,"0.0,0.0,0.0,0.0,0.00084933825,0.18609591,0.0,1.189301"
3731,"0.0,0.0,0.0,0.0,0.0019577974,0.18615647,0.0,1.217093"
3732,"0.0,0.0,0.0,0.0,0.001495257,0.1855643,0.0,1.0666301"
3733,"0.0,0.0,0.0,0.0,0.0013504704,0.18600915,0.0,1.1789153"
3734,"0.0,0.0,0.0,0.0,0.0020914804,0.18684535,0.0,1.5362922"
3735,"0.0,0.0,0.0,0.0,0.001993008,0.18686783,0.0,1.5165709"
3736,"0.0,0.0,0.0,0.0,0.0020310953,0.18670738,0.0,1.5206909"
3737,"0.0,0.0,0.0,0.0,0.0022572046,0.1866337,0.0,1.5035148"
3738,"0.0,0.0,0.0,0.0,0.0031965002,0.18745466,0.0,1.8671079"
3739,"0.0,0.0,0.0,0.0,0.0016578338,0.18553044,0.0,1.1274124"
3740,"0.0,0.0,0.0,0.0,0.002294641,0.18674,0.0,1.4871565"
3741,"0.0,0.0,0.0,0.0,0.0013253824,0.1858795,0.0,1.1192555"
3742,"0.0,0.0,0.0,0.0,0.0013822014,0.18636735,0.0,1.2862964"
3743,"0.0,0.0,0.0,0.0,0.0007207538,0.18595347,0.0,1.1418099"
3744,"0.0,0.0,0.0,0.0,0.0017040223,0.18631129,0.0,1.3142002"
3745,"0.0,0.0,0.0,0.0,0.0019126674,0.18668093,0.0,1.4519923"
3746,"0.0,0.0,0.0,0.0,0.0025529517,0.18739446,0.0,1.7299443"
3747,"0.0,0.0,0.0,0.0,0.003232711,0.18689518,0.0,1.6731359"
3748,"0.0,0.0,0.0,0.0,0.002228356,0.1869509,0.0,1.5592101"
3749,"0.0,0.0,0.0,0.0,0.0014971844,0.18651742,0.0,1.3246018"
3750,"0.0,0.0,0.0,0.0,0.0011813492,0.18592995,0.0,1.1736581"
3751,"0.0,0.0,0.0,0.0,0.0021775411,0.18677436,0.0,1.5066645"
3752,"0.0,0.0,0.0,0.0,0.0010458007,0.18651316,0.0,1.3347621"
3753,"0.0,0.0,0.0,0.0,0.0010841251,0.18572363,0.0,1.0670978"
3754,"0.0,0.0,0.0,0.0,0.00225682,0.1865361,0.0,1.438236"
