user_id,user_embedding
3434,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648071]"
3435,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648072]"
3436,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648073]"
3437,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648074]"
3438,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648075]"
3439,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648076]"
3440,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648077]"
3441,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648078]"
3442,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648079]"
3443,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648080]"
3444,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648081]"
3445,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648082]"
3446,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648083]"
3447,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648084]"
3448,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648085]"
3449,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648086]"
3450,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648087]"
3451,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648088]"
3452,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648089]"
3453,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648090]"
3454,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648091]"
3455,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648092]"
3456,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648093]"
3457,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648094]"
3458,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648095]"
3459,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648096]"
3460,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648097]"
3461,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648098]"
3462,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648099]"
3463,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648100]"
3464,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648101]"
3465,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648102]"
3466,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648103]"
3467,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648104]"
3468,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648105]"
3469,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648106]"
3470,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648107]"
3471,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648108]"
3472,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648109]"
3473,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648110]"
3474,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648111]"
3475,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648112]"
3476,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648113]"
3477,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648114]"
3478,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648115]"
3479,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648116]"
3480,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648117]"
3481,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648118]"
3482,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648119]"
3483,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648120]"
3484,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648121]"
3485,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648122]"
3486,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648123]"
3487,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648124]"
3488,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648125]"
3489,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648126]"
3490,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648127]"
3491,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648128]"
3492,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648129]"
3493,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648130]"
3494,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648131]"
3495,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648132]"
3496,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648133]"
3497,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648134]"
3498,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648135]"
3499,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648136]"
3500,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648137]"
3501,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648138]"
3502,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648139]"
3503,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648140]"
3504,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648141]"
3505,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648142]"
3506,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648143]"
3507,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648144]"
3508,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648145]"
3509,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648146]"
3510,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648147]"
3511,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648148]"
3512,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648149]"
3513,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648150]"
3514,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648151]"
3515,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648152]"
3516,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648153]"
3517,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648154]"
3518,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648155]"
3519,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648156]"
3520,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648157]"
3521,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648158]"
3522,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648159]"
3523,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648160]"
3524,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648161]"
3525,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648162]"
3526,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648163]"
3527,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648164]"
3528,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648165]"
3529,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648166]"
3530,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648167]"
3531,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648168]"
3532,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648169]"
3533,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648170]"
3534,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648171]"
3535,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648172]"
3536,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648173]"
3537,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648174]"
3538,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648175]"
3539,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648176]"
3540,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648177]"
3541,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648178]"
3542,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648179]"
3543,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648180]"
3544,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648181]"
3545,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648182]"
3546,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648183]"
3547,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648184]"
3548,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648185]"
3549,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648186]"
3550,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648187]"
3551,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648188]"
3552,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648189]"
3553,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648190]"
3554,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648191]"
3555,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648192]"
3556,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648193]"
3557,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648194]"
3558,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648195]"
3559,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648196]"
3560,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648197]"
3561,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648198]"
3562,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648199]"
3563,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648200]"
3564,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648201]"
3565,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648202]"
3566,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648203]"
3567,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648204]"
3568,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648205]"
3569,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648206]"
3570,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648207]"
3571,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648208]"
3572,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648209]"
3573,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648210]"
3574,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648211]"
3575,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648212]"
3576,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648213]"
3577,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648214]"
3578,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648215]"
3579,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648216]"
3580,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648217]"
3581,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648218]"
3582,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648219]"
3583,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648220]"
3584,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648221]"
3585,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648222]"
3586,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648223]"
3587,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648224]"
3588,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648225]"
3589,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648226]"
3590,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648227]"
3591,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648228]"
3592,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648229]"
3593,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648230]"
3594,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648231]"
3595,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648232]"
3596,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648233]"
3597,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648234]"
3598,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648235]"
3599,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648236]"
3600,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648237]"
3601,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648238]"
3602,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648239]"
3603,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648240]"
3604,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648241]"
3605,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648242]"
3606,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648243]"
3607,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648244]"
3608,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648245]"
3609,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648246]"
3610,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648247]"
3611,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648248]"
3612,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648249]"
3613,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648250]"
3614,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648251]"
3615,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648252]"
3616,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648253]"
3617,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648254]"
3618,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648255]"
3619,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648256]"
3620,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648257]"
3621,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648258]"
3622,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648259]"
3623,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648260]"
3624,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648261]"
3625,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648262]"
3626,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648263]"
3627,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648264]"
3628,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648265]"
3629,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648266]"
3630,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648267]"
3631,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648268]"
3632,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648269]"
3633,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648270]"
3634,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648271]"
3635,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648272]"
3636,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648273]"
3637,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648274]"
3638,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648275]"
3639,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648276]"
3640,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648277]"
3641,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648278]"
3642,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648279]"
3643,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648280]"
3644,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648281]"
3645,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648282]"
3646,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648283]"
3647,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648284]"
3648,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648285]"
3649,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648286]"
3650,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648287]"
3651,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648288]"
3652,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648289]"
3653,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648290]"
3654,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648291]"
3655,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648292]"
3656,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648293]"
3657,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648294]"
3658,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648295]"
3659,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648296]"
3660,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648297]"
3661,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648298]"
3662,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648299]"
3663,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648300]"
3664,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648301]"
3665,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648302]"
3666,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648303]"
3667,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648304]"
3668,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648305]"
3669,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648306]"
3670,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648307]"
3671,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648308]"
3672,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648309]"
3673,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648310]"
3674,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648311]"
3675,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648312]"
3676,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648313]"
3677,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648314]"
3678,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648315]"
3679,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648316]"
3680,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648317]"
3681,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648318]"
3682,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648319]"
3683,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648320]"
3684,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648321]"
3685,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648322]"
3686,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648323]"
3687,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648324]"
3688,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648325]"
3689,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648326]"
3690,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648327]"
3691,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648328]"
3692,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648329]"
3693,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648330]"
3694,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648331]"
3695,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648332]"
3696,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648333]"
3697,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648334]"
3698,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648335]"
3699,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648336]"
3700,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648337]"
3701,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648338]"
3702,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648339]"
3703,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648340]"
3704,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648341]"
3705,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648342]"
3706,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648343]"
3707,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648344]"
3708,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648345]"
3709,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648346]"
3710,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648347]"
3711,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648348]"
3712,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648349]"
3713,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648350]"
3714,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648351]"
3715,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648352]"
3716,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648353]"
3717,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648354]"
3718,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648355]"
3719,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648356]"
3720,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648357]"
3721,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648358]"
3722,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648359]"
3723,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648360]"
3724,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648361]"
3725,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648362]"
3726,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648363]"
3727,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648364]"
3728,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648365]"
3729,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648366]"
3730,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648367]"
3731,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648368]"
3732,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648369]"
3733,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648370]"
3734,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648371]"
3735,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648372]"
3736,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648373]"
3737,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4648374]"
